restaurant name,restaurant type,rate (out of 5),num of ratings,avg cost (two people),online_order,table booking,cuisines type,area,local address
Aapni Rasoi,Quick Bites,3.2,127,400.0,1,0,North Indian,Bellandur,Bellandur
Aaranya Restaurant,Casual Dining,3.4,212,800.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",HSR
Aaranya Restaurant,Casual Dining,3.4,212,800.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",HSR
Aaranya Restaurant,Casual Dining,3.4,212,800.0,1,0,Mughlai,"Byresandra,Tavarekere,Madiwala",HSR
Aarti Paratha & Rolls Corner,Quick Bites,3.6,15,200.0,1,0,North Indian,New BEL Road,New BEL Road
Aarti Paratha & Rolls Corner,Quick Bites,3.6,15,200.0,1,0,Fast Food,New BEL Road,New BEL Road
Aarya Pork Hotel,Quick Bites,3.3,11,300.0,0,0,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
Aarya Pork Hotel,Quick Bites,3.3,11,300.0,0,0,Biryani,"Byresandra,Tavarekere,Madiwala",BTM
Aarya Pork Hotel,Quick Bites,3.3,11,300.0,0,0,Chinese,"Byresandra,Tavarekere,Madiwala",BTM
Aashirvaad Restaurant,Quick Bites,3.1,249,300.0,1,0,North Indian,Brookefield,Marathahalli
Aashirvaad Restaurant,Quick Bites,3.1,249,300.0,1,0,Oriya,Brookefield,Marathahalli
Aashirvaad Restaurant,Quick Bites,3.1,249,300.0,1,0,Chinese,Brookefield,Marathahalli
Aashish Foods,Quick Bites,2.7,35,150.0,1,0,North Indian,Brookefield,Brookefield
Aasife & Brothers Biriyani Centre,Casual Dining,3.8,120,600.0,1,0,Biryani,"Byresandra,Tavarekere,Madiwala",HSR
Aasife & Brothers Biriyani Centre,Casual Dining,3.8,120,600.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",HSR
Aasife & Brothers Biriyani Centre,Casual Dining,3.8,120,600.0,1,0,South Indian,"Byresandra,Tavarekere,Madiwala",HSR
Aasife & Brothers Biriyani Centre,Casual Dining,3.8,120,600.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",HSR
Aastha Bengali Mess,Quick Bites,3.9,131,250.0,1,0,Chinese,Malleshwaram,Yeshwantpur
Aastha Bengali Mess,Quick Bites,3.9,131,250.0,1,0,Bengali,Malleshwaram,Yeshwantpur
Aata's Kitchen,Quick Bites,2.8,40,250.0,1,0,South Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Aata's Kitchen,Quick Bites,2.8,40,250.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Aathithya,Casual Dining,3.1,16,1100.0,0,0,North Indian,Brigade Road,Infantry Road
Aathithya,Casual Dining,3.1,16,1100.0,0,0,Continental,Brigade Road,Infantry Road
Aathithya,Casual Dining,3.1,16,1100.0,0,0,Chinese,Brigade Road,Infantry Road
Aathurar,Casual Dining,3.2,574,600.0,1,0,Chettinad,Indiranagar,Jeevan Bhima Nagar
Aathurar,Casual Dining,3.2,574,600.0,1,0,Biryani,Indiranagar,Jeevan Bhima Nagar
Aathurar,Casual Dining,3.2,574,600.0,1,0,South Indian,Indiranagar,Jeevan Bhima Nagar
Aathurar,Casual Dining,3.2,574,600.0,1,0,Seafood,Indiranagar,Jeevan Bhima Nagar
Abbabi Chicken,Quick Bites,3.7,134,200.0,0,0,Fast Food,Sarjapur Road,Bellandur
ABC Grand,Casual Dining,3.5,54,400.0,0,0,Andhra,Old Airport Road,Indiranagar
ABC Grand,Casual Dining,3.5,54,400.0,0,0,Chinese,Old Airport Road,Indiranagar
ABC Grand,Casual Dining,3.5,54,400.0,0,0,North Indian,Old Airport Road,Indiranagar
Abhiruchi,Casual Dining,3.8,164,650.0,0,0,Andhra,Kalyan Nagar,Kammanahalli
Abhiruchi,Casual Dining,3.8,164,650.0,0,0,Seafood,Kalyan Nagar,Kammanahalli
Abhiruchi,Casual Dining,3.8,164,650.0,0,0,North Indian,Kalyan Nagar,Kammanahalli
Abhiruchi,Casual Dining,3.8,164,650.0,0,0,Chinese,Kalyan Nagar,Kammanahalli
Abhiruchi Andhra Mess,Mess,3.1,61,300.0,1,0,Andhra,Whitefield,Whitefield
Abhiruchi Andhra Mess,Mess,3.1,61,300.0,1,0,Biryani,Whitefield,Whitefield
Abhiruchi Andhra Mess,Mess,3.1,61,300.0,1,0,South Indian,Whitefield,Whitefield
Abhiruchi Hotel,Casual Dining,3.2,12,500.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",Bommanahalli
Abhiruchi Hotel,Casual Dining,3.2,12,500.0,1,0,South Indian,"Byresandra,Tavarekere,Madiwala",Bommanahalli
Abhiruchi Hotel,Casual Dining,3.2,12,500.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",Bommanahalli
Abhiruchi Moonlight,"Takeaway, Delivery",3.3,4,300.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",Bommanahalli
Abhiruchi Restaurant,Casual Dining,3.4,5,400.0,1,0,Andhra,Bellandur,Sarjapur Road
Abhiruchi Restaurant,Casual Dining,3.4,5,400.0,1,0,North Indian,Bellandur,Sarjapur Road
Abhiruchi Restaurant,Casual Dining,3.4,5,400.0,1,0,Chinese,Bellandur,Sarjapur Road
Absolute Chinese,Quick Bites,3.8,209,450.0,1,0,Chinese,Malleshwaram,Rajajinagar
Absolute Chinese,Quick Bites,3.8,209,450.0,1,0,Fast Food,Malleshwaram,Rajajinagar
Absolute Chinese,Quick Bites,3.8,209,450.0,1,0,Momos,Malleshwaram,Rajajinagar
Absolute Shawarma,"Takeaway, Delivery",2.8,40,150.0,1,0,Lebanese,Brookefield,Brookefield
Absolute Waffles,Dessert Parlor,3.9,49,200.0,1,0,Desserts,Malleshwaram,New BEL Road
Absolute Waffles,Dessert Parlor,3.9,49,200.0,1,0,Fast Food,Malleshwaram,New BEL Road
Aburrahaman,Delivery,2.8,40,400.0,0,0,North Indian,Indiranagar,Thippasandra
Aburrahaman,Delivery,2.8,40,400.0,0,0,South Indian,Indiranagar,Thippasandra
Aburrahaman,Delivery,2.8,40,400.0,0,0,Chinese,Indiranagar,Thippasandra
Abzain Paradise,Quick Bites,2.9,42,300.0,0,0,North Indian,New BEL Road,Sanjay Nagar
Achayyan's,Quick Bites,3.8,405,350.0,1,0,Kerala,Indiranagar,Indiranagar
Achayyan's,Quick Bites,3.8,405,350.0,1,0,South Indian,Indiranagar,Indiranagar
Ackley Kitchen,Quick Bites,3.6,33,500.0,1,0,Fast Food,Marathahalli,Kaggadasapura
Ackley Kitchen,Quick Bites,3.6,33,500.0,1,0,Continental,Marathahalli,Kaggadasapura
Ackley Kitchen,Quick Bites,3.6,33,500.0,1,0,Burger,Marathahalli,Kaggadasapura
Adarsh Bakery,Bakery,3.1,10,300.0,0,0,Bakery,Electronic City,Electronic City
Adarsh Bakery,Bakery,3.1,10,300.0,0,0,Fast Food,Electronic City,Electronic City
Adda,Quick Bites,3.3,5,300.0,0,0,South Indian,Basavanagudi,Shanti Nagar
Addhuri Udupi Bhojana,Quick Bites,3.7,88,300.0,0,0,South Indian,Banashankari,Banashankari
Addhuri Udupi Bhojana,Quick Bites,3.7,88,300.0,0,0,North Indian,Banashankari,Banashankari
Adiga's,Quick Bites,3.3,55,150.0,0,0,South Indian,Basavanagudi,Jayanagar
Adi's Cake N Cafe,Bakery,3.3,4,400.0,0,0,Bakery,"Byresandra,Tavarekere,Madiwala",Bannerghatta Road
Adithya,Casual Dining,3.9,178,450.0,1,0,South Indian,Bannerghatta Road,JP Nagar
Adithya,Casual Dining,3.9,178,450.0,1,0,North Indian,Bannerghatta Road,JP Nagar
Adithya,Casual Dining,3.9,178,450.0,1,0,Chinese,Bannerghatta Road,JP Nagar
Adithya Family Restaurant,Quick Bites,3.7,27,250.0,0,0,South Indian,"Byresandra,Tavarekere,Madiwala",BTM
Adithya Tiffin Centre,"Takeaway, Delivery",2.8,40,200.0,0,0,North Indian,Brigade Road,Shanti Nagar
Adithya Veg,Quick Bites,3.3,10,300.0,0,0,South Indian,Basavanagudi,Jayanagar
Adithya Veg,Quick Bites,3.3,10,300.0,0,0,Chinese,Basavanagudi,Jayanagar
Aditya Delights,Quick Bites,3.7,59,300.0,0,0,Chinese,New BEL Road,New BEL Road
Aditya Delights,Quick Bites,3.7,59,300.0,0,0,North Indian,New BEL Road,New BEL Road
Aditya Delights,Quick Bites,3.7,59,300.0,0,0,Mangalorean,New BEL Road,New BEL Road
Aditya Sweets,Sweet Shop,3.7,21,200.0,1,0,Mithai,Brookefield,Whitefield
Aditya Sweets,Sweet Shop,3.7,21,200.0,1,0,Fast Food,Brookefield,Whitefield
Aditya Uphar,Quick Bites,3.5,30,200.0,0,0,South Indian,JP Nagar,JP Nagar
Aditya Uphar,Quick Bites,3.5,30,200.0,0,0,Chinese,JP Nagar,JP Nagar
Aditya Uphar,Quick Bites,3.5,30,200.0,0,0,North Indian,JP Nagar,JP Nagar
Adukkala Restaurant,Casual Dining,2.9,128,600.0,1,0,Kerala,Kammanahalli,Banaswadi
Adupadi,Quick Bites,2.9,25,450.0,0,0,South Indian,Whitefield,Whitefield
Adupadi,Quick Bites,2.9,25,450.0,0,0,Chettinad,Whitefield,Whitefield
Advika Briyani Center,Delivery,3.2,10,300.0,0,0,Biryani,JP Nagar,JP Nagar
Adya Hotel,Quick Bites,3.3,4,400.0,0,0,South Indian,Electronic City,Electronic City
Adya Hotel,Quick Bites,3.3,4,400.0,0,0,North Indian,Electronic City,Electronic City
Adya Hotel,Quick Bites,3.3,4,400.0,0,0,Chinese,Electronic City,Electronic City
Adyar Anand Bhavan Sweets,Quick Bites,2.8,40,200.0,0,0,South Indian,Electronic City,Electronic City
Adyar Anand Bhavan Sweets,Quick Bites,2.8,40,200.0,0,0,North Indian,Electronic City,Electronic City
Adyar Anand Bhavan Sweets,Quick Bites,2.8,40,200.0,0,0,Chinese,Electronic City,Electronic City
Adyar Anand Bhavan Sweets,Quick Bites,2.8,40,200.0,0,0,Street Food,Electronic City,Electronic City
Adyar Ananda Bhavan - Sweets,"Takeaway, Delivery",3.4,6,200.0,1,0,Mithai,"Byresandra,Tavarekere,Madiwala",BTM
Adyar Ananda Bhavan - Sweets,"Takeaway, Delivery",3.4,6,200.0,1,0,Desserts,"Byresandra,Tavarekere,Madiwala",BTM
Adyar Ananda Bhavan Sweets,"Takeaway, Delivery",3.6,4,200.0,1,0,Mithai,JP Nagar,JP Nagar
Adyar Ananda Bhavan Sweets,"Takeaway, Delivery",3.6,4,200.0,1,0,Desserts,JP Nagar,JP Nagar
Afghani Tandoori Hub,Quick Bites,3.6,14,400.0,1,0,Arabian,"Byresandra,Tavarekere,Madiwala",BTM
Afghani Tandoori Hub,Quick Bites,3.6,14,400.0,1,0,Afghan,"Byresandra,Tavarekere,Madiwala",BTM
Afoozoo - Ginger Hotel,Casual Dining,3.5,40,800.0,0,0,North Indian,Brookefield,Whitefield
Afoozoo - Ginger Hotel,Casual Dining,3.5,40,800.0,0,0,Chinese,Brookefield,Whitefield
Afrina's Kitchen,"Takeaway, Delivery",3.4,9,250.0,1,0,Fast Food,Frazer Town,Kammanahalli
Afrina's Kitchen,"Takeaway, Delivery",3.4,9,250.0,1,0,Desserts,Frazer Town,Kammanahalli
Agarwal Food Service,Delivery,3.5,16,400.0,1,0,North Indian,HSR,HSR
Agarwal Food Service,Delivery,3.5,16,400.0,1,0,Chinese,HSR,HSR
Agarwal Food Service,Delivery,3.5,16,400.0,1,0,Biryani,HSR,HSR
Agent Jack's Bar,Bar,4.0,377,1300.0,0,1,Continental,Kalyan Nagar,Kalyan Nagar
Agent Jack's Bar,Bar,4.0,377,1300.0,0,1,North Indian,Kalyan Nagar,Kalyan Nagar
Agent Jack's Bar,Bar,4.0,377,1300.0,0,1,Italian,Kalyan Nagar,Kalyan Nagar
Agraharaa,Quick Bites,2.8,40,150.0,0,0,South Indian,Koramangala 4th Block,Koramangala 6th Block
Agraharam Meal,"Takeaway, Delivery",3.7,61,300.0,0,0,North Indian,Marathahalli,Kaggadasapura
Agraharam Meal,"Takeaway, Delivery",3.7,61,300.0,0,0,South Indian,Marathahalli,Kaggadasapura
Aha Juice Bar,Beverage Shop,3.6,13,200.0,0,0,Beverages,Bannerghatta Road,BTM
Aha Juice Bar,Beverage Shop,3.6,13,200.0,0,0,Fast Food,Bannerghatta Road,BTM
Ahaan Restaurant,Delivery,2.8,76,300.0,1,0,North Indian,Frazer Town,RT Nagar
Ahaan Restaurant,Delivery,2.8,76,300.0,1,0,Chinese,Frazer Town,RT Nagar
AhimsaAmrit Green Cafe,Casual Dining,3.4,9,800.0,0,0,Healthy Food,Indiranagar,Indiranagar
AhimsaAmrit Green Cafe,Casual Dining,3.4,9,800.0,0,0,Salad,Indiranagar,Indiranagar
AhimsaAmrit Green Cafe,Casual Dining,3.4,9,800.0,0,0,Continental,Indiranagar,Indiranagar
Ahmad's Chicken Hut,Quick Bites,3.2,9,200.0,0,0,North Indian,Kalyan Nagar,Banaswadi
Ahmad's Chicken Hut,Quick Bites,3.2,9,200.0,0,0,Chinese,Kalyan Nagar,Banaswadi
Ahmed's Little Hut,Quick Bites,2.8,40,250.0,1,0,Fast Food,Bannerghatta Road,BTM
Ahmeds Takeaway Restaurant,"Takeaway, Delivery",2.8,40,250.0,0,0,North Indian,Frazer Town,Frazer Town
Ahmeds Takeaway Restaurant,"Takeaway, Delivery",2.8,40,250.0,0,0,Chinese,Frazer Town,Frazer Town
Airlines Hotel,Quick Bites,4.0,867,400.0,1,0,South Indian,Brigade Road,Lavelle Road
Airlines Hotel,Quick Bites,4.0,867,400.0,1,0,North Indian,Brigade Road,Lavelle Road
Airlines Hotel,Quick Bites,4.0,867,400.0,1,0,Street Food,Brigade Road,Lavelle Road
Aisha Tharavad,Quick Bites,3.5,40,400.0,0,0,South Indian,Koramangala 6th Block,Ejipura
Aisha Tharavad,Quick Bites,3.5,40,400.0,0,0,Kerala,Koramangala 6th Block,Ejipura
Aishwarya,Dhaba,3.3,6,450.0,0,0,Chinese,Whitefield,Whitefield
Aishwarya,Dhaba,3.3,6,450.0,0,0,North Indian,Whitefield,Whitefield
Aishwarya Parkland,Casual Dining,2.9,59,500.0,0,0,Chinese,Bannerghatta Road,Bannerghatta Road
Aishwarya Parkland,Casual Dining,2.9,59,500.0,0,0,North Indian,Bannerghatta Road,Bannerghatta Road
Aishwarya Sweets,Sweet Shop,3.6,24,250.0,1,0,Mithai,Malleshwaram,Rajajinagar
Aishwarya Sweets,Sweet Shop,3.6,24,250.0,1,0,Street Food,Malleshwaram,Rajajinagar
Aishwarya Uphar,Quick Bites,2.8,40,150.0,0,0,South Indian,Brigade Road,Ulsoor
Aishwarya Uphar,Quick Bites,2.8,40,150.0,0,0,North Indian,Brigade Road,Ulsoor
Ajwa Thalassery Biryani,Quick Bites,3.9,42,500.0,1,1,Biryani,Bellandur,Sarjapur Road
Ajwa Thalassery Biryani,Quick Bites,3.9,42,500.0,1,1,South Indian,Bellandur,Sarjapur Road
Akkad Bakkad,Casual Dining,3.9,72,600.0,1,1,North Indian,Electronic City,Electronic City
Akkad Bakkad,Casual Dining,3.9,72,600.0,1,1,Chinese,Electronic City,Electronic City
AKS Family Dhaba And Restaurant,Quick Bites,3.6,40,500.0,1,0,North Indian,Marathahalli,Marathahalli
AKS Family Dhaba And Restaurant,Quick Bites,3.6,40,500.0,1,0,Mughlai,Marathahalli,Marathahalli
AKS Family Dhaba And Restaurant,Quick Bites,3.6,40,500.0,1,0,South Indian,Marathahalli,Marathahalli
Akshara,Casual Dining,3.8,42,700.0,1,0,North Indian,Electronic City,Electronic City
Akshara,Casual Dining,3.8,42,700.0,1,0,South Indian,Electronic City,Electronic City
Akshara,Casual Dining,3.8,42,700.0,1,0,Chinese,Electronic City,Electronic City
Akshatha Nati Style,Quick Bites,3.7,20,500.0,0,0,South Indian,Rajajinagar,Vijay Nagar
Akshatha Nati Style,Quick Bites,3.7,20,500.0,0,0,Chinese,Rajajinagar,Vijay Nagar
Akshatha Nati Style,Quick Bites,3.7,20,500.0,0,0,North Indian,Rajajinagar,Vijay Nagar
Akshaya Bar And Restaurant,"Casual Dining, Bar",2.8,40,600.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Akshaya Bar And Restaurant,"Casual Dining, Bar",2.8,40,600.0,1,0,South Indian,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Akshaya Bar And Restaurant,"Casual Dining, Bar",2.8,40,600.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
Akshaya Bar And Restaurant,"Casual Dining, Bar",2.8,40,600.0,1,0,Fast Food,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
AKSHAYA BIRYANI,Quick Bites,3.6,20,300.0,1,0,Biryani,Bellandur,Sarjapur Road
AKSHAYA BIRYANI,Quick Bites,3.6,20,300.0,1,0,North Indian,Bellandur,Sarjapur Road
Akshaya Deluxe,Casual Dining,4.0,336,500.0,1,0,North Indian,New BEL Road,New BEL Road
Akshaya Deluxe,Casual Dining,4.0,336,500.0,1,0,Chinese,New BEL Road,New BEL Road
Akshaya Deluxe,Casual Dining,4.0,336,500.0,1,0,Seafood,New BEL Road,New BEL Road
Akshaya Deluxe,Casual Dining,4.0,336,500.0,1,0,Biryani,New BEL Road,New BEL Road
Akshaya Donne Biriyani,Quick Bites,3.0,39,300.0,1,0,Biryani,JP Nagar,JP Nagar
Akshaya Donne Biriyani,Quick Bites,3.0,39,300.0,1,0,South Indian,JP Nagar,JP Nagar
Akshaya Donne Biriyani,Quick Bites,3.0,39,300.0,1,0,Kebab,JP Nagar,JP Nagar
Akshaya Family Restaurant,Quick Bites,3.2,4,150.0,1,0,South Indian,Kalyan Nagar,Banaswadi
Akshaya Family Restaurant,Quick Bites,3.2,4,150.0,1,0,North Indian,Kalyan Nagar,Banaswadi
Akshaya Grand,Casual Dining,3.4,29,750.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
Akshaya Sambrama Veg Restaurant,Quick Bites,3.2,13,200.0,0,0,South Indian,Church Street,Vasanth Nagar
Akshaya Sambrama Veg Restaurant,Quick Bites,3.2,13,200.0,0,0,Chinese,Church Street,Vasanth Nagar
Al Amal Cafe,"Cafe, Quick Bites",4.0,74,300.0,0,0,Cafe,Kalyan Nagar,Kammanahalli
Al Amal Cafe,"Cafe, Quick Bites",4.0,74,300.0,0,0,Fast Food,Kalyan Nagar,Kammanahalli
Al Amanah Cafe,Quick Bites,4.4,1413,300.0,1,0,Middle Eastern,Frazer Town,Kammanahalli
Al Amanah Cafe,Quick Bites,4.4,1413,300.0,1,0,Fast Food,Frazer Town,Kammanahalli
Al Amanah Cafe,Quick Bites,4.4,1413,300.0,1,0,Rolls,Frazer Town,Kammanahalli
Al Ameen Rolls Corner,Quick Bites,3.7,16,200.0,0,0,Rolls,Kalyan Nagar,Kammanahalli
Al Barack Cafetaria,Quick Bites,3.6,20,300.0,0,0,Arabian,Kalyan Nagar,Banaswadi
Al Daaz,Casual Dining,4.2,567,550.0,1,0,North Indian,Bellandur,HSR
Al Daaz,Casual Dining,4.2,567,550.0,1,0,Continental,Bellandur,HSR
Al Daaz,Casual Dining,4.2,567,550.0,1,0,BBQ,Bellandur,HSR
Al Diwan Biryanis And More,"Takeaway, Delivery",3.2,12,300.0,1,0,Biryani,Jayanagar,Basavanagudi
Al Ghani Resetaurant,Quick Bites,3.3,4,400.0,0,0,Mughlai,Kammanahalli,Kammanahalli
Al Ghani Resetaurant,Quick Bites,3.3,4,400.0,0,0,Biryani,Kammanahalli,Kammanahalli
Al Habibi Restaurant,Quick Bites,3.5,17,300.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM
Al Habibi Restaurant,Quick Bites,3.5,17,300.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",BTM
Al Hayath,Quick Bites,3.5,16,200.0,0,0,North Indian,Koramangala 5th Block,BTM
Al Hayath,Quick Bites,3.5,16,200.0,0,0,Chinese,Koramangala 5th Block,BTM
Al Hayath Ambur Biryani,Quick Bites,3.3,9,200.0,0,0,Biryani,Koramangala 4th Block,Ejipura
Al Karim,Casual Dining,3.7,90,400.0,0,0,Mughlai,Kammanahalli,Kalyan Nagar
Al Karim,Casual Dining,3.7,90,400.0,0,0,North Indian,Kammanahalli,Kalyan Nagar
Al Karim,Casual Dining,3.7,90,400.0,0,0,Biryani,Kammanahalli,Kalyan Nagar
Al Karim,Casual Dining,3.7,90,400.0,0,0,Chinese,Kammanahalli,Kalyan Nagar
Al Khaleej Snacks Corner,Quick Bites,2.8,40,200.0,0,0,Lebanese,Basavanagudi,Jayanagar
Al Khaleej Snacks Corner,Quick Bites,2.8,40,200.0,0,0,Fast Food,Basavanagudi,Jayanagar
Al Khaleej Snacks Corner,Quick Bites,2.8,40,200.0,0,0,Beverages,Basavanagudi,Jayanagar
Al Khansah,Casual Dining,3.9,370,550.0,1,0,Biryani,Bellandur,Bellandur
Al Khansah,Casual Dining,3.9,370,550.0,1,0,Mughlai,Bellandur,Bellandur
Al Khansah,Casual Dining,3.9,370,550.0,1,0,Chinese,Bellandur,Bellandur
Al Khansah,Casual Dining,3.9,370,550.0,1,0,North Indian,Bellandur,Bellandur
Al Khansah,Casual Dining,3.9,370,550.0,1,0,Kebab,Bellandur,Bellandur
Al Khwaja,Casual Dining,3.0,13,400.0,0,0,North Indian,Bellandur,Bellandur
Al Khwaja,Casual Dining,3.0,13,400.0,0,0,Chinese,Bellandur,Bellandur
Al Madhina Roll House,Quick Bites,3.4,6,300.0,0,0,North Indian,Kammanahalli,Kalyan Nagar
Al Madhina Roll House,Quick Bites,3.4,6,300.0,0,0,Chinese,Kammanahalli,Kalyan Nagar
Al Madina Family Restaurant,Quick Bites,2.8,40,500.0,0,0,North Indian,Basavanagudi,City Market
Al Madina Family Restaurant,Quick Bites,2.8,40,500.0,0,0,South Indian,Basavanagudi,City Market
Al Madina Family Restaurant,Quick Bites,2.8,40,500.0,0,0,Arabian,Basavanagudi,City Market
Al Madina Roll House,Quick Bites,3.6,16,150.0,1,0,Biryani,Kalyan Nagar,Kalyan Nagar
Al Manar,Quick Bites,2.8,40,400.0,0,0,South Indian,Koramangala 7th Block,Wilson Garden
Al Manar,Quick Bites,2.8,40,400.0,0,0,North Indian,Koramangala 7th Block,Wilson Garden
Al Manar,Quick Bites,2.8,40,400.0,0,0,Chinese,Koramangala 7th Block,Wilson Garden
Al Noor,Quick Bites,3.7,21,350.0,0,0,North Indian,Brigade Road,Shivajinagar
Al Noor,Quick Bites,3.7,21,350.0,0,0,Chinese,Brigade Road,Shivajinagar
Al Noor,Quick Bites,3.7,21,350.0,0,0,Arabian,Brigade Road,Shivajinagar
Al Noor,Quick Bites,3.7,21,350.0,0,0,Rolls,Brigade Road,Shivajinagar
Al Sadique,Quick Bites,3.9,185,450.0,1,0,North Indian,Rajajinagar,Magadi Road
Al Sadique,Quick Bites,3.9,185,450.0,1,0,Mughlai,Rajajinagar,Magadi Road
Al Sadique,Quick Bites,3.9,185,450.0,1,0,Chinese,Rajajinagar,Magadi Road
Al Sadique,Quick Bites,3.9,185,450.0,1,0,Rolls,Rajajinagar,Magadi Road
Al Sadique Restaurant,Quick Bites,3.4,32,350.0,0,0,Mughlai,MG Road,Frazer Town
Al Sadique Restaurant,Quick Bites,3.4,32,350.0,0,0,North Indian,MG Road,Frazer Town
Al Sadique Restaurant,Quick Bites,3.4,32,350.0,0,0,Street Food,MG Road,Frazer Town
Al Swaad Take Away,Quick Bites,3.1,12,350.0,1,0,North Indian,Brigade Road,Richmond Road
Al Swaad Take Away,Quick Bites,3.1,12,350.0,1,0,South Indian,Brigade Road,Richmond Road
Al Swaad Take Away,Quick Bites,3.1,12,350.0,1,0,Arabian,Brigade Road,Richmond Road
Al Taj Fast Food,Quick Bites,3.2,4,600.0,1,0,Fast Food,Rajajinagar,Vijay Nagar
Al Taj Fast Food,Quick Bites,3.2,4,600.0,1,0,North Indian,Rajajinagar,Vijay Nagar
Al Taj Fast Food,Quick Bites,3.2,4,600.0,1,0,South Indian,Rajajinagar,Vijay Nagar
Al Taj Fast Food,Quick Bites,3.2,4,600.0,1,0,Chinese,Rajajinagar,Vijay Nagar
Al Zaiqa Hotel,Quick Bites,3.4,14,200.0,1,0,Chinese,Marathahalli,Marathahalli
Al Zaiqa Hotel,Quick Bites,3.4,14,200.0,1,0,South Indian,Marathahalli,Marathahalli
Al Zaiqa Hotel,Quick Bites,3.4,14,200.0,1,0,Fast Food,Marathahalli,Marathahalli
Alampur Bar And Restaurant,Casual Dining,3.7,42,900.0,1,0,Chinese,Brigade Road,Race Course Road
Alampur Bar And Restaurant,Casual Dining,3.7,42,900.0,1,0,South Indian,Brigade Road,Race Course Road
Alampur Bar And Restaurant,Casual Dining,3.7,42,900.0,1,0,North Indian,Brigade Road,Race Course Road
Alankar Restaurant,Casual Dining,2.8,40,800.0,0,0,South Indian,Marathahalli,Marathahalli
Alankar Restaurant,Casual Dining,2.8,40,800.0,0,0,North Indian,Marathahalli,Marathahalli
Alankar Restaurant,Casual Dining,2.8,40,800.0,0,0,Chinese,Marathahalli,Marathahalli
Alankrutha,Casual Dining,3.8,260,500.0,1,0,Andhra,Koramangala 5th Block,BTM
Alankrutha,Casual Dining,3.8,260,500.0,1,0,Biryani,Koramangala 5th Block,BTM
Alankrutha,Casual Dining,3.8,260,500.0,1,0,North Indian,Koramangala 5th Block,BTM
Alankrutha,Casual Dining,3.8,260,500.0,1,0,Chinese,Koramangala 5th Block,BTM
Al-Badia Restaurant,Casual Dining,4.2,89,700.0,0,0,Arabian,Kalyan Nagar,Kammanahalli
Al-Baik Kabab Corner,Quick Bites,3.2,25,350.0,1,0,Kebab,Malleshwaram,Yeshwantpur
Al-Baik Kabab Corner,Quick Bites,3.2,25,350.0,1,0,Biryani,Malleshwaram,Yeshwantpur
Al-Baik Tandoori Restaurant,Quick Bites,3.6,113,450.0,1,0,North Indian,Frazer Town,Nagawara
Al-Baik Tandoori Restaurant,Quick Bites,3.6,113,450.0,1,0,Chinese,Frazer Town,Nagawara
Al-Baik Tandoori Restaurant,Quick Bites,3.6,113,450.0,1,0,Arabian,Frazer Town,Nagawara
Al-Baik Tandoori Restaurant,Quick Bites,3.6,113,450.0,1,0,Biryani,Frazer Town,Nagawara
Al-Baik Tandoori Restaurant,Quick Bites,3.6,113,450.0,1,0,Rolls,Frazer Town,Nagawara
Al-Bek,Casual Dining,3.9,682,650.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",Jayanagar
Al-Bek,Casual Dining,3.9,682,650.0,1,0,Mughlai,"Byresandra,Tavarekere,Madiwala",Jayanagar
Al-Bek,Casual Dining,3.9,682,650.0,1,0,Chinese,"Byresandra,Tavarekere,Madiwala",Jayanagar
Al-Bek,Casual Dining,3.9,682,650.0,1,0,Seafood,"Byresandra,Tavarekere,Madiwala",Jayanagar
Albert Bakery,Bakery,4.3,346,150.0,0,0,Bakery,Frazer Town,Frazer Town
Albert Bakery,Bakery,4.3,346,150.0,0,0,Fast Food,Frazer Town,Frazer Town
Alchemy Coffee Roasters,Cafe,4.2,704,500.0,0,0,Cafe,Basavanagudi,Jayanagar
Alfa Family Restaurant,Casual Dining,3.0,27,400.0,0,0,North Indian,Basavanagudi,Wilson Garden
Alfa Family Restaurant,Casual Dining,3.0,27,400.0,0,0,Arabian,Basavanagudi,Wilson Garden
Alfa Family Restaurant,Casual Dining,3.0,27,400.0,0,0,Chinese,Basavanagudi,Wilson Garden
Al-Hyatt,Quick Bites,3.5,40,300.0,0,0,Biryani,Koramangala 6th Block,Ejipura
